pkSeqID,stime,flgs,proto,saddr,sport,daddr,dport,pkts,bytes,state,ltime,seq,dur,mean,stddev,smac,dmac,sum,min,max,soui,doui,sco,dco,spkts,dpkts,sbytes,dbytes,rate,srate,drate,attack,category,subcategory
42194336,1528096507.526827,e,tcp,192.168.100.5,0.0,192.168.100.3,0.0,1862,1323641,CON,1528096546.303503,303,38.776676,4.825562,0.40082,,,38.604496,3.765101,4.978725,,,,,1862,0,1323641,0,47.992767,47.992767,0.0,0,Normal,Normal
35000299,1528095725.539432,e,tcp,192.168.100.149,34906.0,192.168.100.3,80.0,1,154,REQ,1528095725.539432,143827,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000300,1528095725.539433,e,tcp,192.168.100.149,34907.0,192.168.100.3,80.0,1,154,REQ,1528095725.539433,143828,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000301,1528095725.539434,e,tcp,192.168.100.149,34910.0,192.168.100.3,80.0,1,154,REQ,1528095725.539434,143829,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000302,1528095725.539435,e,tcp,192.168.100.149,34911.0,192.168.100.3,80.0,1,154,REQ,1528095725.539435,143830,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000303,1528095725.539436,e,tcp,192.168.100.149,34912.0,192.168.100.3,80.0,1,154,REQ,1528095725.539436,143831,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000304,1528095725.539438,e,tcp,192.168.100.149,34913.0,192.168.100.3,80.0,1,154,REQ,1528095725.539438,143832,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000305,1528095725.539439,e,tcp,192.168.100.149,34916.0,192.168.100.3,80.0,1,154,REQ,1528095725.539439,143833,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000306,1528095725.539441,e,tcp,192.168.100.149,34917.0,192.168.100.3,80.0,1,154,REQ,1528095725.539441,143834,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000307,1528095725.539442,e,tcp,192.168.100.149,34922.0,192.168.100.3,80.0,1,154,REQ,1528095725.539442,143835,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000308,1528095725.539443,e,tcp,192.168.100.149,34923.0,192.168.100.3,80.0,1,154,REQ,1528095725.539443,143836,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000309,1528095725.539445,e,tcp,192.168.100.149,34926.0,192.168.100.3,80.0,1,154,REQ,1528095725.539445,143837,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000310,1528095725.539446,e,tcp,192.168.100.149,34927.0,192.168.100.3,80.0,1,154,REQ,1528095725.539446,143838,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000311,1528095725.539447,e,tcp,192.168.100.149,34928.0,192.168.100.3,80.0,1,154,REQ,1528095725.539447,143839,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000312,1528095725.539449,e,tcp,192.168.100.149,34929.0,192.168.100.3,80.0,1,154,REQ,1528095725.539449,143840,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000313,1528095725.53945,e,tcp,192.168.100.149,34932.0,192.168.100.3,80.0,1,154,REQ,1528095725.53945,143841,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000314,1528095725.539451,e,tcp,192.168.100.149,34933.0,192.168.100.3,80.0,1,154,REQ,1528095725.539451,143842,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000315,1528095725.539453,e,tcp,192.168.100.149,34938.0,192.168.100.3,80.0,1,154,REQ,1528095725.539453,143843,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000316,1528095725.539454,e,tcp,192.168.100.149,34939.0,192.168.100.3,80.0,1,154,REQ,1528095725.539454,143844,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000317,1528095725.539455,e,tcp,192.168.100.149,34942.0,192.168.100.3,80.0,1,154,REQ,1528095725.539455,143845,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
4473090,1528081825.582944,e,udp,192.168.100.3,37969.0,193.108.91.240,53.0,2,397,CON,1528081825.591493,253649,0.008549,0.008549,0.0,,,0.008549,0.008549,0.008549,,,,,1,1,87,310,116.97274,0.0,0.0,0,Normal,Normal
4473091,1528081825.582945,e,udp,192.168.100.3,22487.0,193.108.91.240,53.0,2,397,CON,1528081825.591693,253650,0.008748,0.008748,0.0,,,0.008748,0.008748,0.008748,,,,,1,1,87,310,114.311852,0.0,0.0,0,Normal,Normal
4473092,1528081825.593472,e,udp,192.168.100.3,41548.0,205.251.198.1,53.0,2,483,CON,1528081825.831078,253651,0.237606,0.237606,0.0,,,0.237606,0.237606,0.237606,,,,,1,1,109,374,4.208648,0.0,0.0,0,Normal,Normal
4473093,1528081825.593855,e,udp,192.168.100.3,26115.0,205.251.198.1,53.0,2,300,CON,1528081825.829919,253652,0.236064,0.236064,0.0,,,0.236064,0.236064,0.236064,,,,,1,1,109,191,4.236139,0.0,0.0,0,Normal,Normal
35000318,1528095725.539456,e,tcp,192.168.100.149,34943.0,192.168.100.3,80.0,1,154,REQ,1528095725.539456,143846,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000319,1528095725.539457,e,tcp,192.168.100.149,34944.0,192.168.100.3,80.0,1,154,REQ,1528095725.539457,143847,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000320,1528095725.539459,e,tcp,192.168.100.149,34945.0,192.168.100.3,80.0,1,154,REQ,1528095725.539459,143848,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000321,1528095725.53946,e,tcp,192.168.100.149,34948.0,192.168.100.3,80.0,1,154,REQ,1528095725.53946,143849,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000322,1528095725.539461,e,tcp,192.168.100.149,34949.0,192.168.100.3,80.0,1,154,REQ,1528095725.539461,143850,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000323,1528095725.539462,e,tcp,192.168.100.149,34954.0,192.168.100.3,80.0,1,154,REQ,1528095725.539462,143851,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000324,1528095725.539464,e,tcp,192.168.100.149,34955.0,192.168.100.3,80.0,1,154,REQ,1528095725.539464,143852,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000325,1528095725.539465,e,tcp,192.168.100.149,34958.0,192.168.100.3,80.0,1,154,REQ,1528095725.539465,143853,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000326,1528095725.539466,e,tcp,192.168.100.149,34959.0,192.168.100.3,80.0,1,154,REQ,1528095725.539466,143854,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000327,1528095725.539468,e,tcp,192.168.100.149,34960.0,192.168.100.3,80.0,1,154,REQ,1528095725.539468,143855,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000328,1528095725.539469,e,tcp,192.168.100.149,34961.0,192.168.100.3,80.0,1,154,REQ,1528095725.539469,143856,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000329,1528095725.539471,e,tcp,192.168.100.149,34966.0,192.168.100.3,80.0,1,154,REQ,1528095725.539471,143857,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000330,1528095725.539472,e,tcp,192.168.100.149,34967.0,192.168.100.3,80.0,1,154,REQ,1528095725.539472,143858,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000331,1528095725.539473,e,tcp,192.168.100.149,34968.0,192.168.100.3,80.0,1,154,REQ,1528095725.539473,143859,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000332,1528095725.539475,e,tcp,192.168.100.149,34969.0,192.168.100.3,80.0,1,154,REQ,1528095725.539475,143860,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000333,1528095725.539476,e,tcp,192.168.100.149,34972.0,192.168.100.3,80.0,1,154,REQ,1528095725.539476,143861,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000334,1528095725.539477,e,tcp,192.168.100.149,34973.0,192.168.100.3,80.0,1,154,REQ,1528095725.539477,143862,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000335,1528095725.539479,e,tcp,192.168.100.149,34978.0,192.168.100.3,80.0,1,154,REQ,1528095725.539479,143863,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000336,1528095725.53948,e,tcp,192.168.100.149,34979.0,192.168.100.3,80.0,1,154,REQ,1528095725.53948,143864,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000337,1528095725.539481,e,tcp,192.168.100.149,34982.0,192.168.100.3,80.0,1,154,REQ,1528095725.539481,143865,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000338,1528095725.539483,e,tcp,192.168.100.149,34983.0,192.168.100.3,80.0,1,154,REQ,1528095725.539483,143866,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000339,1528095725.53949,e,tcp,192.168.100.149,34984.0,192.168.100.3,80.0,1,154,REQ,1528095725.53949,143867,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000340,1528095725.539511,e,tcp,192.168.100.149,34964.0,192.168.100.3,80.0,1,154,REQ,1528095725.539511,143868,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000341,1528095725.539512,e,tcp,192.168.100.149,34965.0,192.168.100.3,80.0,1,154,REQ,1528095725.539512,143869,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000342,1528095725.539514,e,tcp,192.168.100.149,34970.0,192.168.100.3,80.0,1,154,REQ,1528095725.539514,143870,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000343,1528095725.539515,e,tcp,192.168.100.149,34971.0,192.168.100.3,80.0,1,154,REQ,1528095725.539515,143871,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000344,1528095725.539517,e,tcp,192.168.100.149,34974.0,192.168.100.3,80.0,1,154,REQ,1528095725.539517,143872,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000345,1528095725.539518,e,tcp,192.168.100.149,34975.0,192.168.100.3,80.0,1,154,REQ,1528095725.539518,143873,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000346,1528095725.53952,e,tcp,192.168.100.149,34976.0,192.168.100.3,80.0,1,154,REQ,1528095725.53952,143874,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000347,1528095725.539522,e,tcp,192.168.100.149,34977.0,192.168.100.3,80.0,1,154,REQ,1528095725.539522,143875,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000348,1528095725.539523,e,tcp,192.168.100.149,34980.0,192.168.100.3,80.0,1,154,REQ,1528095725.539523,143876,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000349,1528095725.539525,e,tcp,192.168.100.149,34981.0,192.168.100.3,80.0,1,154,REQ,1528095725.539525,143877,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS,TCP
35000350,1528095725.544,e s,tcp,192.168.100.147,44474.0,192.168.100.3,80.0,3,462,REQ,1528095739.126191,143878,13.582191,2.237259,2.237259,,,4.474519,0.0,4.474519,,,,,3,0,462,0,0.147252,0.147252,0.0,1,DDoS,TCP
35000351,1528095725.544002,e s,tcp,192.168.100.147,44475.0,192.168.100.3,80.0,3,462,REQ,1528095739.126192,143879,13.58219,2.237259,2.237259,,,4.474518,0.0,4.474518,,,,,3,0,462,0,0.147252,0.147252,0.0,1,DDoS,TCP
35000352,1528095725.544003,e s,tcp,192.168.100.147,44478.0,192.168.100.3,80.0,3,462,REQ,1528095739.126193,143880,13.58219,2.237258,2.237258,,,4.474517,0.0,4.474517,,,,,3,0,462,0,0.147252,0.147252,0.0,1,DDoS,TCP
35000353,1528095725.544004,e s,tcp,192.168.100.147,44479.0,192.168.100.3,80.0,3,462,REQ,1528095739.126194,143881,13.58219,2.237258,2.237258,,,4.474516,0.0,4.474516,,,,,3,0,462,0,0.147252,0.147252,0.0,1,DDoS,TCP
35000354,1528095725.544006,e s,tcp,192.168.100.147,44480.0,192.168.100.3,80.0,3,462,REQ,1528095739.126195,143882,13.582189,2.237258,2.237258,,,4.474516,0.0,4.474516,,,,,3,0,462,0,0.147252,0.147252,0.0,1,DDoS,TCP
35000355,1528095725.544007,e s,tcp,192.168.100.147,44481.0,192.168.100.3,80.0,3,462,REQ,1528095739.126196,143883,13.582189,2.237257,2.237257,,,4.474515,0.0,4.474515,,,,,3,0,462,0,0.147252,0.147252,0.0,1,DDoS,TCP
35000356,1528095725.544008,e s,tcp,192.168.100.147,44484.0,192.168.100.3,80.0,3,462,REQ,1528095739.126196,143884,13.582188,2.237257,2.237257,,,4.474514,0.0,4.474514,,,,,3,0,462,0,0.147252,0.147252,0.0,1,DDoS,TCP
35000357,1528095725.544009,e s,tcp,192.168.100.147,44485.0,192.168.100.3,80.0,3,462,REQ,1528095739.126197,143885,13.582188,2.237257,2.237257,,,4.474513,0.0,4.474513,,,,,3,0,462,0,0.147252,0.147252,0.0,1,DDoS,TCP
35000358,1528095725.544011,e s,tcp,192.168.100.147,44490.0,192.168.100.3,80.0,3,462,REQ,1528095739.126198,143886,13.582187,2.237257,2.237257,,,4.474513,0.0,4.474513,,,,,3,0,462,0,0.147252,0.147252,0.0,1,DDoS,TCP
35000359,1528095725.544012,e s,tcp,192.168.100.147,44491.0,192.168.100.3,80.0,3,462,REQ,1528095739.126199,143887,13.582187,2.237256,2.237256,,,4.474512,0.0,4.474512,,,,,3,0,462,0,0.147252,0.147252,0.0,1,DDoS,TCP
35000360,1528095725.544013,e s,tcp,192.168.100.147,44494.0,192.168.100.3,80.0,3,462,REQ,1528095739.1262,143888,13.582187,2.237256,2.237256,,,4.474511,0.0,4.474511,,,,,3,0,462,0,0.147252,0.147252,0.0,1,DDoS,TCP
35000361,1528095725.544014,e s,tcp,192.168.100.147,44495.0,192.168.100.3,80.0,3,462,REQ,1528095739.126201,143889,13.582187,2.237256,2.237256,,,4.474511,0.0,4.474511,,,,,3,0,462,0,0.147252,0.147252,0.0,1,DDoS,TCP
35000362,1528095725.544016,e s,tcp,192.168.100.147,44496.0,192.168.100.3,80.0,3,462,REQ,1528095739.126202,143890,13.582186,2.237255,2.237255,,,4.47451,0.0,4.47451,,,,,3,0,462,0,0.147252,0.147252,0.0,1,DDoS,TCP
35000363,1528095725.544017,e s,tcp,192.168.100.147,44497.0,192.168.100.3,80.0,3,462,REQ,1528095739.126203,143891,13.582186,2.237254,2.237254,,,4.474509,0.0,4.474509,,,,,3,0,462,0,0.147252,0.147252,0.0,1,DDoS,TCP
35000364,1528095725.544027,e s,tcp,192.168.100.147,44500.0,192.168.100.3,80.0,3,462,REQ,1528095739.126204,143892,13.582177,2.237254,2.237254,,,4.474508,0.0,4.474508,,,,,3,0,462,0,0.147252,0.147252,0.0,1,DDoS,TCP
35000365,1528095725.544029,e s,tcp,192.168.100.147,44501.0,192.168.100.3,80.0,3,462,REQ,1528095739.126205,143893,13.582176,2.237254,2.237254,,,4.474508,0.0,4.474508,,,,,3,0,462,0,0.147252,0.147252,0.0,1,DDoS,TCP
35000366,1528095725.54403,e s,tcp,192.168.100.147,44506.0,192.168.100.3,80.0,3,462,REQ,1528095739.126206,143894,13.582176,2.237253,2.237253,,,4.474507,0.0,4.474507,,,,,3,0,462,0,0.147252,0.147252,0.0,1,DDoS,TCP
35000367,1528095725.544032,e s,tcp,192.168.100.147,44507.0,192.168.100.3,80.0,3,462,REQ,1528095739.126207,143895,13.582175,2.237253,2.237253,,,4.474507,0.0,4.474507,,,,,3,0,462,0,0.147252,0.147252,0.0,1,DDoS,TCP
35000368,1528095725.544034,e s,tcp,192.168.100.147,44510.0,192.168.100.3,80.0,3,462,REQ,1528095739.126208,143896,13.582174,2.237253,2.237253,,,4.474506,0.0,4.474506,,,,,3,0,462,0,0.147252,0.147252,0.0,1,DDoS,TCP
35000369,1528095725.544035,e s,tcp,192.168.100.147,44511.0,192.168.100.3,80.0,3,462,REQ,1528095739.126209,143897,13.582174,2.237253,2.237253,,,4.474506,0.0,4.474506,,,,,3,0,462,0,0.147252,0.147252,0.0,1,DDoS,TCP
35000370,1528095725.544036,e s,tcp,192.168.100.147,44512.0,192.168.100.3,80.0,3,462,REQ,1528095739.12621,143898,13.582174,2.237252,2.237252,,,4.474505,0.0,4.474505,,,,,3,0,462,0,0.147252,0.147252,0.0,1,DDoS,TCP
35000371,1528095725.544037,e s,tcp,192.168.100.147,44513.0,192.168.100.3,80.0,3,462,REQ,1528095739.126211,143899,13.582174,2.237252,2.237252,,,4.474505,0.0,4.474505,,,,,3,0,462,0,0.147252,0.147252,0.0,1,DDoS,TCP
35000372,1528095725.544039,e s,tcp,192.168.100.147,44516.0,192.168.100.3,80.0,3,462,REQ,1528095739.126212,143900,13.582173,2.237252,2.237252,,,4.474504,0.0,4.474504,,,,,3,0,462,0,0.147252,0.147252,0.0,1,DDoS,TCP
35000373,1528095725.54404,e s,tcp,192.168.100.147,44517.0,192.168.100.3,80.0,3,462,REQ,1528095739.126212,143901,13.582172,2.237252,2.237252,,,4.474503,0.0,4.474503,,,,,3,0,462,0,0.147252,0.147252,0.0,1,DDoS,TCP
35000374,1528095725.544041,e s,tcp,192.168.100.147,44522.0,192.168.100.3,80.0,5,582,RST,1528095739.36214,143902,13.818099,2.355215,2.355215,,,4.71043,0.0,4.71043,,,,,4,1,522,60,0.289475,0.217107,0.0,1,DDoS,TCP
35000375,1528095725.544043,e s,tcp,192.168.100.147,44523.0,192.168.100.3,80.0,5,582,RST,1528095739.362141,143903,13.818098,2.355215,2.355215,,,4.710429,0.0,4.710429,,,,,4,1,522,60,0.289475,0.217107,0.0,1,DDoS,TCP
35000376,1528095725.544044,e s,tcp,192.168.100.147,44526.0,192.168.100.3,80.0,5,582,RST,1528095739.362142,143904,13.818098,2.355215,2.355215,,,4.710429,0.0,4.710429,,,,,4,1,522,60,0.289475,0.217107,0.0,1,DDoS,TCP
35000377,1528095725.544045,e s,tcp,192.168.100.147,44527.0,192.168.100.3,80.0,5,582,RST,1528095739.362143,143905,13.818098,2.355214,2.355214,,,4.710428,0.0,4.710428,,,,,4,1,522,60,0.289475,0.217107,0.0,1,DDoS,TCP
35000378,1528095725.544047,e s,tcp,192.168.100.147,44528.0,192.168.100.3,80.0,5,582,RST,1528095739.362144,143906,13.818097,2.355213,2.355213,,,4.710427,0.0,4.710427,,,,,4,1,522,60,0.289475,0.217107,0.0,1,DDoS,TCP
35000379,1528095725.544048,e s,tcp,192.168.100.147,44529.0,192.168.100.3,80.0,5,582,RST,1528095739.362145,143907,13.818097,2.355213,2.355213,,,4.710427,0.0,4.710427,,,,,4,1,522,60,0.289475,0.217107,0.0,1,DDoS,TCP
35000380,1528095725.544076,e s,tcp,192.168.100.147,44471.0,192.168.100.3,80.0,3,462,REQ,1528095739.126221,143908,13.582145,2.237227,2.237227,,,4.474454,0.0,4.474454,,,,,3,0,462,0,0.147252,0.147252,0.0,1,DDoS,TCP
35000381,1528095725.544077,e s,tcp,192.168.100.147,44472.0,192.168.100.3,80.0,3,462,REQ,1528095739.126222,143909,13.582145,2.237226,2.237226,,,4.474453,0.0,4.474453,,,,,3,0,462,0,0.147252,0.147252,0.0,1,DDoS,TCP
35000382,1528095725.544079,e s,tcp,192.168.100.147,44473.0,192.168.100.3,80.0,3,462,REQ,1528095739.126222,143910,13.582143,2.237226,2.237226,,,4.474452,0.0,4.474452,,,,,3,0,462,0,0.147252,0.147252,0.0,1,DDoS,TCP
35000383,1528095725.54408,e s,tcp,192.168.100.147,44476.0,192.168.100.3,80.0,3,462,REQ,1528095739.126224,143911,13.582144,2.237226,2.237226,,,4.474452,0.0,4.474452,,,,,3,0,462,0,0.147252,0.147252,0.0,1,DDoS,TCP
35000384,1528095725.544081,e s,tcp,192.168.100.147,44477.0,192.168.100.3,80.0,3,462,REQ,1528095739.126225,143912,13.582144,2.237226,2.237226,,,4.474451,0.0,4.474451,,,,,3,0,462,0,0.147252,0.147252,0.0,1,DDoS,TCP
35000385,1528095725.544082,e s,tcp,192.168.100.147,44482.0,192.168.100.3,80.0,3,462,REQ,1528095739.126225,143913,13.582143,2.237225,2.237225,,,4.47445,0.0,4.47445,,,,,3,0,462,0,0.147252,0.147252,0.0,1,DDoS,TCP
35000386,1528095725.544083,e s,tcp,192.168.100.147,44483.0,192.168.100.3,80.0,3,462,REQ,1528095739.126226,143914,13.582143,2.237225,2.237225,,,4.474449,0.0,4.474449,,,,,3,0,462,0,0.147252,0.147252,0.0,1,DDoS,TCP
35000387,1528095725.544085,e s,tcp,192.168.100.147,44486.0,192.168.100.3,80.0,3,462,REQ,1528095739.126227,143915,13.582142,2.237225,2.237225,,,4.474449,0.0,4.474449,,,,,3,0,462,0,0.147252,0.147252,0.0,1,DDoS,TCP
35000388,1528095725.544087,e s,tcp,192.168.100.147,44487.0,192.168.100.3,80.0,3,462,REQ,1528095739.126228,143916,13.582141,2.237224,2.237224,,,4.474448,0.0,4.474448,,,,,3,0,462,0,0.147252,0.147252,0.0,1,DDoS,TCP
35000389,1528095725.544088,e s,tcp,192.168.100.147,44488.0,192.168.100.3,80.0,3,462,REQ,1528095739.126229,143917,13.582141,2.237224,2.237224,,,4.474448,0.0,4.474448,,,,,3,0,462,0,0.147252,0.147252,0.0,1,DDoS,TCP
35000390,1528095725.544089,e s,tcp,192.168.100.147,44489.0,192.168.100.3,80.0,3,462,REQ,1528095739.12623,143918,13.582141,2.237223,2.237223,,,4.474447,0.0,4.474447,,,,,3,0,462,0,0.147252,0.147252,0.0,1,DDoS,TCP
35000391,1528095725.54409,e s,tcp,192.168.100.147,44492.0,192.168.100.3,80.0,3,462,REQ,1528095739.126231,143919,13.582141,2.237223,2.237223,,,4.474447,0.0,4.474447,,,,,3,0,462,0,0.147252,0.147252,0.0,1,DDoS,TCP
35000392,1528095725.544092,e s,tcp,192.168.100.147,44493.0,192.168.100.3,80.0,3,462,REQ,1528095739.126232,143920,13.58214,2.237223,2.237223,,,4.474447,0.0,4.474447,,,,,3,0,462,0,0.147252,0.147252,0.0,1,DDoS,TCP
35000393,1528095725.544093,e s,tcp,192.168.100.147,44498.0,192.168.100.3,80.0,3,462,REQ,1528095739.126233,143921,13.58214,2.237223,2.237223,,,4.474446,0.0,4.474446,,,,,3,0,462,0,0.147252,0.147252,0.0,1,DDoS,TCP
35000394,1528095725.544094,e s,tcp,192.168.100.147,44499.0,192.168.100.3,80.0,3,462,REQ,1528095739.126234,143922,13.58214,2.237222,2.237222,,,4.474445,0.0,4.474445,,,,,3,0,462,0,0.147252,0.147252,0.0,1,DDoS,TCP
35000395,1528095725.544096,e s,tcp,192.168.100.147,44502.0,192.168.100.3,80.0,3,462,REQ,1528095739.126234,143923,13.582138,2.237222,2.237222,,,4.474444,0.0,4.474444,,,,,3,0,462,0,0.147252,0.147252,0.0,1,DDoS,TCP
35000396,1528095725.544097,e s,tcp,192.168.100.147,44503.0,192.168.100.3,80.0,3,462,REQ,1528095739.126235,143924,13.582138,2.237221,2.237221,,,4.474443,0.0,4.474443,,,,,3,0,462,0,0.147252,0.147252,0.0,1,DDoS,TCP
35000397,1528095725.544098,e s,tcp,192.168.100.147,44504.0,192.168.100.3,80.0,3,462,REQ,1528095739.126237,143925,13.582139,2.237222,2.237222,,,4.474444,0.0,4.474444,,,,,3,0,462,0,0.147252,0.147252,0.0,1,DDoS,TCP
35000398,1528095725.5441,e s,tcp,192.168.100.147,44505.0,192.168.100.3,80.0,3,462,REQ,1528095739.126238,143926,13.582138,2.237221,2.237221,,,4.474443,0.0,4.474443,,,,,3,0,462,0,0.147252,0.147252,0.0,1,DDoS,TCP
35000399,1528095725.544101,e s,tcp,192.168.100.147,44508.0,192.168.100.3,80.0,3,462,REQ,1528095739.126239,143927,13.582138,2.237221,2.237221,,,4.474443,0.0,4.474443,,,,,3,0,462,0,0.147252,0.147252,0.0,1,DDoS,TCP
35000400,1528095725.544102,e s,tcp,192.168.100.147,44509.0,192.168.100.3,80.0,3,462,REQ,1528095739.12624,143928,13.582138,2.237221,2.237221,,,4.474442,0.0,4.474442,,,,,3,0,462,0,0.147252,0.147252,0.0,1,DDoS,TCP
35000401,1528095725.544104,e s,tcp,192.168.100.147,44514.0,192.168.100.3,80.0,3,462,REQ,1528095739.126241,143929,13.582137,2.237221,2.237221,,,4.474442,0.0,4.474442,,,,,3,0,462,0,0.147252,0.147252,0.0,1,DDoS,TCP
35000402,1528095725.544105,e s,tcp,192.168.100.147,44515.0,192.168.100.3,80.0,3,462,REQ,1528095739.126242,143930,13.582137,2.237221,2.237221,,,4.474442,0.0,4.474442,,,,,3,0,462,0,0.147252,0.147252,0.0,1,DDoS,TCP
